business_unit,team,env,one_month_avg,six_month_avg,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,deployment_frequency,seasonality,one_month_cv,six_month_cv,actual_compute_spend
r&d,debit,dev,62599.41595497173,81019.37506418959,73.42133497310542,41.01238924811486,14.0442501443245,77.33397499443934,high,low,0.0774032543339484,0.0346725165969924,124605.59517591381
r&d,ops,staging,55908.245733976655,40669.12551128946,47.91178459589408,26.45473213291175,5.2586399118174985,85.46485684588326,very high,medium,0.0846522678868014,0.0339798041556405,93729.98586113866
application,research,staging,26751.39044356339,84978.97745774545,54.05965977819704,15.70013833349512,20.65435184484737,52.50179182173784,medium,medium,0.2040018080863296,0.0354333200839492,119725.01669527833
application,research,dev,51949.49987157527,61439.85060842154,27.983999928460538,45.242377933311495,22.597835653202697,53.469765747027104,very high,high,0.1200710273389226,0.0206666432622116,94561.85981250674
r&d,credit,test,92810.77094257074,47904.64870936019,66.05618815849672,13.47811383849838,21.270067253584493,90.13395813529596,medium,high,0.0277477830109787,0.1289650962435401,100245.6239336453
r&d,debit,prod,84641.81039252423,68026.39677633863,54.248569991431616,52.06040152797207,29.196558779080327,90.4516349753666,medium,high,0.0555407653958245,0.0240094730326799,120329.66712188152
application,research,test,37284.10920093498,18987.28368482992,45.24594579085976,33.30682382285052,26.574275683303608,62.26523585295406,medium,high,0.1818851005575896,0.4076776066612966,54725.51695326988
r&d,credit,dev,57328.62277577727,29436.870208060172,14.207598925487709,10.813533213361538,16.220792329516215,80.76141014001018,high,medium,0.0739910151592695,0.2529522968490587,79668.70484994518
infrastructure,ops,test,85337.85620468357,77383.48305362102,74.11544737578076,43.173978344204144,6.571437186809524,72.15900375723298,low,low,0.0345591388837015,0.0079619616769285,118860.84257346144
application,research,staging,25390.7643828418,37532.92869729224,53.081599426908426,33.55396717659973,16.90146923754992,81.63480207017565,low,high,0.2198816641875841,0.2161748177797759,90478.56709453781
r&d,credit,prod,50991.40685349274,65840.72938629996,23.48837662850776,21.393166448714524,22.231100499050577,93.14396420496126,high,medium,0.1326963146954316,0.0113307780650718,121779.9042273209
application,credit,dev,88147.29894991581,48808.208225842376,52.4470281888137,28.239665912312017,20.192745205675116,53.99282122911283,very high,high,0.0163587774970967,0.0519787401414169,80606.40649854325
infrastructure,main,dev,52311.8291336099,86384.46230394092,57.422434796798136,21.40857589731243,18.453426692772123,88.89922129942272,high,medium,0.1230607587321875,0.0089750824444338,137432.19629095358
application,ops,dev,26209.17157851527,94193.22447973148,46.803923567825784,19.466420965853125,16.720473950381034,74.65145522605197,very high,high,0.2576020196024398,0.0356147659066076,142902.64330776155
application,main,prod,63402.74948258012,88685.17826961524,60.267121656921574,13.99846314640417,12.344046825684655,78.20634718809983,medium,low,0.0667267670195063,0.0548892787221312,139398.0412089653
application,debit,staging,88939.39959346363,39649.59957548774,50.7017763550037,24.952192322561174,11.933669043115732,82.69656800085602,high,high,0.0886349540671806,0.1833935642347335,83624.17625359098
application,main,dev,67222.84343625278,33533.02952368658,76.34387074225037,18.80429634738389,17.50578697314505,96.13115745645536,low,low,0.0967968335216538,0.1005827158148996,86430.3095029335
infrastructure,main,test,38102.32865713854,55954.7914896588,13.75879550195148,42.58889678796544,9.015078660741224,52.835997677586896,very high,high,0.1683791563502688,0.1161056102035902,93986.70648068431
application,research,dev,50739.1696109905,18586.732066894423,17.437199592869234,42.61322076398185,13.51713558937004,51.47381760622238,high,high,0.1228808052769941,0.1126495974642397,46629.45681887471
application,credit,dev,56009.86889455457,20064.751429054537,22.15701458680379,32.60121334056011,13.09948186775249,58.91308907443867,high,high,0.0366766922164254,0.34289419964418,59375.4303422348
r&d,ops,dev,66341.30830564215,62263.251169840005,58.31197494230325,47.78694901086766,19.678320039605023,99.32238630133682,very high,medium,0.0379946713374765,0.0402479970631922,122613.1483333488
application,main,dev,80748.08206020904,59635.95233322288,55.19171109248661,51.27368454533265,6.667057509075614,85.75381836888879,medium,medium,0.0526072051727934,0.0288438493597049,110367.58732620395
r&d,ops,staging,27909.88941125083,97566.5591228208,72.44412021467858,36.88715515888502,25.74171700662738,80.73205595272509,medium,low,0.1020437740813184,0.0212775283544245,147156.37243943536
infrastructure,main,test,91172.1626414053,34147.34682910065,61.30142170187289,39.04143395198886,19.059459509610058,52.3519526707374,medium,low,0.0428495572898046,0.0599618062786313,62373.51676677741
infrastructure,debit,staging,20984.776241286047,38648.31433283747,45.584884129521456,20.558725038250085,21.770667019398385,93.95551119464824,medium,medium,0.344023147373718,0.1257321194620822,95852.18474786944
infrastructure,main,test,49604.18677394042,27083.251386102937,79.42822547245412,54.21780603880359,22.57734759398582,90.63784266485796,very high,low,0.1364862259310671,0.2835988681935151,75224.79921130753
infrastructure,research,dev,22193.624797812612,91403.44077229958,28.62755693185094,6.33133244323914,12.287103421063412,83.24000219335424,low,low,0.2437762735311767,0.0128730728788153,141247.0697172658
r&d,credit,prod,51437.9380276233,80224.89955667606,68.32341618498177,24.173135819356514,16.759289184621665,66.95654077423514,high,medium,0.1362193553714166,0.0811360156655057,123760.96990082067
application,debit,staging,62065.007909865904,83787.1289165478,39.875326053574355,44.69902318524208,28.90614889674168,53.52524777841287,high,medium,0.1045098831299699,0.0723493570604024,117599.33111578341
infrastructure,main,prod,60934.51092652094,90221.1030371607,55.41145972130139,9.404923031913867,24.167630949920373,79.00192439504613,medium,medium,0.0656917477800585,0.0877446553417655,139854.48612267786
application,ops,staging,33250.267762261225,59991.99893806706,60.90879293167038,15.074324008556092,29.238921880579632,85.98472857304188,very high,medium,0.072404110594323,0.0429266287153939,114633.32696745785
r&d,debit,dev,71659.24080764898,54095.455316057894,54.36278610332354,37.410715032456814,23.65635862865721,54.71201752386237,low,high,0.0641844265753709,0.0799685255174962,89797.29249446144
r&d,debit,staging,23582.276040373457,44431.31789324932,19.83551121760153,35.799651930495685,9.390003492712935,81.6883829899248,low,medium,0.2609418262751537,0.1883701199878548,97191.14969139866
r&d,main,dev,80952.54561059322,65137.16914782844,41.00657075235529,45.64105628720253,6.6133970961169055,64.31830339435793,high,low,0.0500902987117002,0.0938011953249566,109787.38199400764
infrastructure,debit,staging,95731.5547194837,54342.27174318581,49.300686455318704,49.693695149849454,19.44153591799159,88.21221106099058,medium,high,0.0592009957959434,0.0700105348429906,105035.35588333796
application,ops,dev,47181.50617208943,54125.24692844601,69.43306314250177,12.071876818141805,13.945331992565238,76.98079253009185,high,high,0.0351894655075565,0.0298752494636648,99840.90605213697
application,debit,dev,61379.150537146554,92954.22909849112,41.05520241590006,6.010954437638313,11.886447753454256,56.45183939052183,high,low,0.1015985574910455,0.0293813696659376,130500.41577975056
application,ops,test,50312.82224470515,96722.5211423304,74.3123113362976,42.93011858123984,25.180274910635436,76.3259723866618,low,high,0.1329481241723699,0.0562467923127658,146165.55128413488
r&d,main,dev,20536.831224324796,81718.75114636647,40.826195611764746,21.576548767149756,14.174831677048685,69.78684316833593,very high,low,0.2896194123375204,0.0808189976182476,123874.1865335544
infrastructure,credit,test,50869.96023160928,78540.64721975426,48.41459014841082,39.42911526548745,12.925024243357598,59.01779841408259,low,high,0.1527590168599337,0.0198315915819106,122006.00712687917
r&d,debit,dev,83337.62074090772,72444.65294232812,65.73999780599607,13.27995234342236,26.24968982922526,92.07578620310616,high,high,0.0814345831077126,0.0772531371615486,128664.87540122769
r&d,credit,prod,67679.10737467854,31285.988186681097,50.814737909550054,30.79720256662796,26.157183412161505,50.55142242495681,medium,low,0.1081819246610674,0.1655049487084358,63024.0596409583
application,ops,dev,28100.793169212713,22728.465670052363,77.21526506679773,32.74336103348903,13.909165943876417,65.6064138439053,medium,low,0.2681418114723856,0.2142080933903974,63716.18555877245
r&d,debit,prod,87771.1591755028,73258.10520906105,56.22350813598893,37.179279900526886,25.81246752464915,50.629751908471334,very high,low,0.0753030494891922,0.0868988691712664,106232.6196777563
application,research,prod,62486.82759081943,76302.89778052608,46.58966178473207,33.224350898181044,26.269462258316512,54.800347325307634,very high,low,0.0915362823585854,0.0998431485541006,115700.62506671215
infrastructure,credit,dev,87337.8689395741,21757.839287851184,11.651437744655713,32.26299236257927,15.598263375741656,64.85481095865406,very high,medium,0.0119081228126264,0.1491605974319107,61221.04819098707
application,debit,prod,66417.72150280235,92244.14001830784,38.96130283062308,23.300378469112054,6.661828255229289,52.71355926946868,high,medium,0.0641512562634672,0.0873400046262466,124405.3167249436
infrastructure,credit,test,64775.07558703519,25291.2511555742,30.94738934821123,8.914912997494742,5.0396161116585025,79.83152661785707,high,low,0.0771614088453014,0.0737561655523929,69137.25505051266
application,debit,staging,28420.73481576099,40872.04270169619,62.36739675212424,9.923610823826326,18.08231157222487,54.34314539930914,very high,medium,0.1100679460758072,0.048216403258042,79322.39290768471
r&d,main,dev,33388.77865109024,71791.18502389637,24.579437260748204,28.857805092393452,13.601887334258892,85.08568170330476,medium,low,0.0966411848137171,0.0385501721399659,123696.01148795213
r&d,credit,prod,97762.02051972727,31589.807552358103,24.365406110585027,24.568622030154614,29.92829735395915,52.63210563135806,medium,low,0.0790502883316707,0.0479905548217559,69266.92127089908
infrastructure,research,dev,38278.93974038166,22433.271075379555,23.266333026616373,33.387414257097376,24.310274990682107,52.96544474005484,medium,high,0.1891895675673438,0.109556622462508,50877.9878902417
infrastructure,research,test,98196.16943922944,44491.719133131985,18.793092920936516,21.76609930909468,24.03188640876031,65.26629495166331,high,low,0.0707181662805035,0.0315676717384534,82686.28255178234
infrastructure,ops,dev,62553.01652194107,79277.72598841433,31.77049025696212,42.83505503004284,28.881069207183593,94.82857624846388,low,low,0.061421220359455,0.0944136004288223,133461.00577987303
application,debit,dev,30863.12376511497,51094.29431882083,72.01454801103975,52.51751521052308,27.19310994733302,82.06966243616583,medium,low,0.0355080665587422,0.0329045826632939,101107.44720813399
application,credit,prod,27944.17622029543,70237.83375263514,64.24499306141685,21.43747538327772,12.954686986409715,88.50656459644597,medium,low,0.0558812581512374,0.097554677773668,122782.93374665885
infrastructure,ops,test,36709.1256564592,64369.52777825093,61.467585141475546,15.614120436646571,9.14968054009691,57.0776054738553,medium,high,0.0867733709414225,0.0140946797122517,98132.46227428154
r&d,credit,staging,94050.98640202686,19777.47856204643,65.81357639549739,11.3899315839749,23.647306626637057,91.7062716623623,very high,low,0.0118042397367755,0.4329380389419216,73804.12122430059
application,debit,staging,53132.017946258144,97083.19896365653,28.859252253070014,38.893972231394685,14.456847342071825,50.40731240971176,high,high,0.0210804805972039,0.0674149679228854,132769.61513331215
application,research,prod,51634.74143943315,21314.24710555102,72.12091835267415,29.412079512731317,16.82931629077391,60.652867536650305,very high,low,0.1436285513348799,0.0261689122876259,55767.50580625923
application,main,dev,45056.50088561392,95424.2190118788,19.61123625991231,15.340864445795892,20.759943281870672,80.80461605749967,very high,high,0.1319034855796126,0.0732809796518358,146077.34082663804
infrastructure,research,prod,31764.94804532707,61989.13426915185,33.544200870090734,40.92252033105205,27.696816923381014,68.76232042970251,low,medium,0.0995654683887427,0.0785572565890135,107750.33268140854
infrastructure,ops,prod,59028.09577539252,95052.72216520533,51.072368327714,13.166575065290642,15.477193841774149,99.20966958592815,very high,high,0.0326710868421851,0.0749542336669293,152360.50946214027
infrastructure,main,prod,30403.822600891093,27180.287953106836,17.203356183940045,35.48653882163739,24.582922255484032,51.51696234091591,low,high,0.1506866450776904,0.1817943534702397,57489.52571442433
infrastructure,ops,dev,86838.4189105862,57232.68153484105,61.10911314434974,33.99316098938956,11.708494781866436,99.92990839682716,very high,low,0.0119465916007607,0.103939062968405,114069.93868551191
infrastructure,debit,test,49631.75890202452,31560.327349284693,37.10722337424325,45.382529065234586,22.44929477309034,81.18139164306581,medium,high,0.1525010673498066,0.2276218174594017,81872.77399611402
r&d,main,prod,49984.285422543704,22077.990161795395,64.908396592588,8.031030196736673,5.0394855269477965,77.93534972980483,high,high,0.0780986624640631,0.1786131090329329,70762.13751449034
r&d,ops,dev,57920.514278652474,67402.32920498493,44.502739990922194,53.833011251823166,26.78768033726587,52.975622128198715,very high,low,0.0658893439429957,0.0077596617155948,101430.52847718025
infrastructure,debit,test,55530.21705326013,34622.673676935316,22.661216709773544,43.664544938075075,5.759489498861562,63.66644383329454,low,medium,0.0672454647438343,0.2231065482582873,71635.23555937194
