business_unit,team,env,one_month_avg,one_month_std,six_month_avg,six_month_std,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,forecasted_growth,deployment_frequency,stability_factor,seasonality,one_month_cv,six_month_cv,commitment_percentage
application,debit,test,23244.699003574515,3706.341208436839,46123.380803975844,1480.5838110984828,37.04576959957649,15.361175513418015,15.71662060973712,95.31957411810797,3.5380283064397555,high,0.7309032670098099,medium,0.15944887941404992,0.03210050489123851,100.0
r&d,ops,dev,89727.81818305845,5637.387628591257,66830.19962546621,7892.291248421134,28.70810796029432,8.093568187334487,8.167818380855971,76.50577825176576,3.336148909776815,medium,0.9995453838986554,medium,0.06282764635032277,0.11809468313205083,100.0
application,main,test,40535.53826480367,3428.738618141909,19928.815472693346,4513.924618927736,39.505782775720334,9.43896498066923,19.157403593102188,56.888146469925985,0.37938312935935525,high,0.9195457493260527,high,0.08458598960110579,0.22650240427549542,100.0
r&d,debit,dev,73223.36815824441,3735.28606630746,27316.714438537,6559.50013943026,16.607823313270142,59.60240425820036,14.96001166523561,68.4528079670902,1.4696040590381154,high,0.869851567223909,medium,0.05101221318083951,0.24012771207127523,100.0
r&d,research,prod,84028.39032187253,2110.752115827794,28167.69921747514,3839.729352641593,18.799413455848097,48.09711421085861,12.11489486339796,86.10487231339404,9.170781988654788,low,0.9353631533260978,high,0.025119511485850357,0.13631675498222584,100.0
application,research,dev,73013.16104474844,2807.61713766312,33142.69167328076,2699.043053032893,39.0103832877832,55.70931117808449,9.249745325440932,58.709209403400834,9.982774288732463,low,0.8170151963025167,medium,0.038453576005870814,0.08143705042547372,100.0
application,credit,test,27382.783365860578,5237.882302553111,54746.515264043424,3451.1334242788016,63.371116535737,15.728009722999984,13.383455958705257,79.51155987031794,7.805205758696064,very high,0.9218261282642488,high,0.1912837797593443,0.06303841272150243,100.0
application,credit,prod,67705.72150882948,4032.1417792061648,78170.2959634857,7250.549935196061,73.02185677021436,57.83126949778893,20.19898377080855,84.76370664722084,2.868126247734868,very high,0.6305634236807279,high,0.05955392970268155,0.09275326191144116,100.0
infrastructure,research,staging,63966.69253777149,6420.118780612166,90443.1070343121,5814.337062767225,56.53725935013896,12.845989331023915,19.39463027223529,67.19267877712898,4.024451384435926,high,0.5488516055505375,low,0.10036658964071295,0.06428723264185733,86.83496172079253
infrastructure,credit,dev,92025.70144594173,6968.094684568399,84829.80242273968,8469.938129642167,17.36536886667188,32.999500571155906,9.090600005255846,84.69403443541611,7.395034549060827,very high,0.8079660035433344,medium,0.07571900648496158,0.09984625553450181,100.0
infrastructure,main,prod,52339.178371536735,4791.524927517319,33751.029742054685,6277.490617903089,57.04138335263745,50.63326264293852,8.122995268515835,94.21036759146594,9.685135568831981,high,0.717345196331793,medium,0.09154757633954495,0.18599404717069024,100.0
r&d,credit,dev,45686.48776696401,6307.871044392414,53292.04417845059,5346.543869914898,54.47995444920804,24.23918449813687,5.666919065221813,73.60583721166205,4.554711707293676,medium,0.7132203976462159,low,0.1380686358856775,0.1003253666159207,100.0
application,ops,prod,79988.06115491729,3148.3315923619903,33952.9278206828,5686.6660763795935,66.40347428053319,28.365569324729528,5.310639844848307,69.14546640898928,8.295224152883748,high,0.7633739262150231,high,0.03936001881911405,0.16748676598415463,100.0
r&d,credit,prod,53014.02608667173,3904.798507800547,39157.745333375264,8510.157235481525,67.76740666565266,12.050181066450381,26.99526089299213,62.55792006791428,9.75068922598717,very high,0.6806913057827713,high,0.07365595100090415,0.21733011344317812,96.43822996779343
infrastructure,debit,dev,71687.69400040504,5989.443733517817,58283.75852095089,7199.707903867002,70.77421530452852,11.760703399943502,6.127221400134748,80.2102739931652,8.734731710560043,very high,0.8130297657214145,low,0.08354911979012711,0.12352854528554415,100.0
application,main,staging,71716.00720996855,3703.4839497192147,23448.721977881803,704.3505176147214,38.989206020536884,39.076252362826274,23.280527746831158,93.9926024019358,2.271497467713269,high,0.5152841836738149,low,0.05164096683291689,0.030037906470088464,97.70793083531933
r&d,debit,prod,91043.12514880943,5119.534546112922,35453.94636746186,5040.187417153426,58.8505076746501,42.15428027410312,26.799627406123925,66.2330633592597,0.08031863875622935,low,0.9849456709408817,high,0.05623197290015115,0.14216153442876245,100.0
application,debit,prod,67895.39218552779,2297.60945357758,92830.25290456938,6350.876498145801,28.777525124561752,47.75328827452063,7.4514462140614395,69.81177622686518,4.920817053884151,high,0.9623544960227852,medium,0.033840432754246995,0.06841386616359409,100.0
r&d,ops,prod,60172.28879695895,5198.399204793485,55289.30341267912,6863.937066732818,79.9535395988453,35.61751289749644,15.90753559582544,70.3312758774992,5.313608316952668,high,0.9676350812909669,low,0.08639191409744426,0.12414584093238472,100.0
application,main,staging,31109.70611172136,7030.595950588255,53630.92207822978,2311.708014168462,22.273396896380195,40.51676107437182,29.057574579356917,78.04061708887586,2.0125036455116962,low,0.6825017477918591,low,0.22599364729901134,0.04310401396411653,100.0
infrastructure,main,staging,29259.00853429643,7080.477478763979,19165.37238010231,7871.007512836494,10.708010216258506,5.743449943484603,25.85346651308963,61.42044807837193,2.8467439194681763,medium,0.7659454788295499,low,0.24199307609704138,0.41068899454352664,100.0
infrastructure,main,test,32345.725222646353,6070.410844306778,37791.97976466766,8624.66675098889,20.416610016272323,13.919389992545343,17.242600796446375,91.11055776538521,7.6515316084854685,low,0.9770653015287876,low,0.18767273890203812,0.22821420853564894,100.0
application,main,dev,33747.87850616756,6220.273653532882,87303.3948785745,2512.080099681393,64.31106026808887,59.17031213092976,24.06427781978882,64.78011387521107,4.703472587131338,very high,0.9511730282137933,low,0.18431599048207142,0.028774139919476298,100.0
r&d,main,staging,71030.1674130907,4905.492116054905,31170.2742606935,8002.231388896589,41.27485735557481,9.179642847370749,25.834440610791596,85.2681345448341,3.1735408360025663,low,0.8951222379505737,low,0.0690620942440695,0.2567263708355497,100.0
infrastructure,ops,dev,79278.50002196629,5092.6766311607735,51209.99516277768,1324.3194813868108,41.32501734672998,42.33335222431347,13.700674079717983,75.6607870889776,6.226260273619194,very high,0.7036657949237962,high,0.06423780255365209,0.025860566422185507,100.0
infrastructure,credit,test,62399.3218341135,1935.5540698736258,19146.472469360102,973.508106979584,76.8516043728168,14.684544816744392,27.303822921749024,79.29488016763784,6.527597559761253,very high,0.7821696115910868,high,0.031018831823512942,0.050845298450535925,100.0
infrastructure,debit,dev,86321.41860363928,4107.014318949108,56266.83853364447,1598.4023008733695,74.3744435619652,44.419522217220305,16.76183299192892,58.98043694136514,7.693957768408022,high,0.8964562371083238,low,0.04757816061628021,0.028407537059641497,100.0
application,main,staging,99301.05813869066,4155.433987204547,19681.688538097373,990.799175469806,31.783631646280643,43.82947216290964,18.19518408897075,86.75115990890853,1.5670929576291914,high,0.6365059977700158,high,0.041846824848540715,0.050341167301369484,100.0
application,credit,dev,85601.01032954849,7709.4848496741815,83568.76424526398,7682.604015824095,24.634069014660632,17.88094828834496,29.992690945545775,59.431025952131556,7.415172523269903,medium,0.8132246841140557,medium,0.09006301234055593,0.0919315259141155,100.0
r&d,credit,staging,75590.58989407674,4017.608038363026,83988.30139896828,1001.9262278953115,69.39375469536178,19.82989195705623,26.082574153804032,55.673681881371955,5.994283921104185,very high,0.9139671624259285,medium,0.05314957912079801,0.01192935457922738,100.0
r&d,debit,dev,62599.41595497173,4845.398514319304,81019.37506418959,2809.1456265910715,73.42133497310542,41.01238924811486,14.0442501443245,77.33397499443934,0.5757186530279712,high,0.8537273958664506,low,0.0774032543339484,0.03467251659699247,100.0
r&d,ops,staging,55908.245733976655,4732.759794953718,40669.12551128946,1381.9289200547792,47.91178459589408,26.45473213291175,5.2586399118174985,85.46485684588326,7.7744562825341115,very high,0.7397403155955004,medium,0.08465226788680147,0.03397980415564052,100.0
application,research,staging,26751.39044356339,5457.33201931029,84978.97745774545,3011.087308667002,54.05965977819704,15.70013833349512,20.65435184484737,52.50179182173784,3.8308028133318506,medium,0.7923041797775792,medium,0.2040018080863296,0.03543332008394925,100.0
application,research,dev,51949.49987157527,6237.6298193232715,61439.85060842154,1269.755474607824,27.983999928460538,45.242377933311495,22.597835653202694,53.469765747027104,3.3038093432963755,very high,0.994337771572897,high,0.12007102733892261,0.02066664326221163,100.0
r&d,credit,test,92810.77094257074,2575.293133196105,47904.64870936019,6178.027631315619,66.05618815849672,13.478113838498379,21.270067253584493,90.13395813529596,4.480751515816344,medium,0.800993897323605,high,0.02774778301097875,0.12896509624354016,100.0
r&d,debit,prod,84641.81039252423,4701.07093368905,68026.39677633863,1633.2779389118887,54.248569991431616,52.06040152797207,29.196558779080327,90.4516349753666,3.461750773061291,medium,0.8928088770093219,high,0.055540765395824525,0.02400947303267995,100.0
application,research,test,37284.10920093498,6781.423951212213,18987.28368482992,7740.690369630547,45.245945790859764,33.30682382285052,26.574275683303608,62.26523585295406,3.3828559220990906,medium,0.8633023821888313,high,0.18188510055758966,0.40767760666129665,100.0
r&d,credit,dev,57328.62277577727,4241.80299686258,29436.870208060172,7446.123931176448,14.207598925487709,10.813533213361538,16.220792329516215,80.76141014001018,8.080776677006256,high,0.8507453077646816,medium,0.07399101515926951,0.2529522968490587,100.0
infrastructure,ops,test,85337.85620468357,2949.202824615011,77383.48305362102,616.12432650018,74.11544737578076,43.173978344204144,6.571437186809524,72.15900375723298,1.2450525436569226,low,0.8581845275570218,low,0.034559138883701546,0.007961961676928545,100.0
application,research,staging,25390.7643828418,5582.963527494094,37532.92869729224,8113.674021878474,53.081599426908426,33.55396717659973,16.90146923754992,81.63480207017565,9.706000678574586,low,0.7272048756407319,high,0.21988166418758417,0.21617481777977596,100.0
r&d,credit,prod,50991.40685349274,6766.371770593861,65840.72938629996,746.02669231862,23.48837662850776,21.393166448714524,22.231100499050577,93.14396420496126,5.549316443743432,high,0.7370800872590626,medium,0.1326963146954316,0.011330778065071863,100.0
application,credit,dev,88147.29894991581,1441.9820504917393,48808.208225842376,2536.9891721392314,52.4470281888137,28.239665912312017,20.192745205675116,53.99282122911283,1.829239984213129,very high,0.7339313686803912,high,0.01635877749709671,0.05197874014141698,99.7061723062104
infrastructure,main,dev,52311.8291336099,6437.533383850589,86384.46230394092,775.307671095958,57.422434796798136,21.40857589731243,18.453426692772123,88.89922129942272,1.312154829316865,high,0.516627303606304,medium,0.12306075873218758,0.008975082444433851,94.79198259857554
application,ops,dev,26209.17157851527,6751.535530732398,94193.22447973149,3354.669639834186,46.803923567825784,19.466420965853125,16.720473950381034,74.65145522605197,5.915095321349826,very high,0.6205326651661618,high,0.2576020196024398,0.03561476590660769,96.44682627455168
application,main,prod,63402.74948258012,4230.660493120247,88685.17826961524,4867.865468562809,60.267121656921574,13.99846314640417,12.344046825684657,78.20634718809983,6.32999443846928,medium,0.5772820033249414,low,0.0667267670195063,0.05488927872213126,95.61521346912767
application,debit,staging,88939.39959346363,7883.139597729271,39649.59957548774,7271.481386628674,50.7017763550037,24.952192322561174,11.933669043115732,82.69656800085602,0.5302577102981076,high,0.9432225056986286,high,0.08863495406718061,0.18339356423473355,100.0
application,main,dev,67222.84343625278,6506.958384951164,33533.02952368658,3372.843178993607,76.34387074225037,18.80429634738389,17.50578697314505,96.13115745645537,2.430019141287858,low,0.6374846832264744,low,0.09679683352165389,0.10058271581489965,100.0
infrastructure,main,test,38102.32865713854,6415.63795426966,55954.7914896588,6496.665209721492,13.758795501951479,42.58889678796544,9.015078660741224,52.835997677586896,7.9546192122146735,very high,0.5692213172327703,high,0.16837915635026887,0.11610561020359023,80.49528289653189
application,research,dev,50739.1696109905,6234.870020884503,18586.732066894423,2093.787885511333,17.437199592869234,42.61322076398185,13.517135589370039,51.47381760622238,0.49624627743525496,high,0.5598834659554425,high,0.12288080527699415,0.11264959746423972,79.3699513712431
application,credit,dev,56009.86889455457,2054.256722527918,20064.751429054537,6880.086882325074,22.15701458680379,32.60121334056011,13.09948186775249,58.91308907443867,8.55088663906036,high,0.8499949172760793,high,0.03667669221642542,0.34289419964418005,100.0
r&d,ops,dev,66341.30830564215,2520.6162051710758,62263.251169840005,2505.971150228519,58.31197494230325,47.78694901086766,19.678320039605023,99.32238630133682,6.581624765263335,very high,0.5030416554574797,medium,0.03799467133747654,0.0402479970631922,99.1829320124097
application,main,dev,80748.08206020904,4247.930920250976,59635.95233322288,1720.1304255220273,55.19171109248661,51.27368454533265,6.667057509075614,85.75381836888879,4.344232593632048,medium,0.7356522008782541,medium,0.05260720517279341,0.02884384935970498,100.0
r&d,ops,staging,27909.88941125083,2848.030449716261,97566.55912282079,2075.9752281794617,72.44412021467858,36.88715515888502,25.74171700662738,80.73205595272509,3.4643284897091586,medium,0.5594355527990982,low,0.10204377408131843,0.02127752835442458,95.07637023191492
infrastructure,main,test,91172.1626414053,3906.686806338283,34147.34682910065,2047.5365954957708,61.30142170187289,39.04143395198886,19.059459509610054,52.3519526707374,0.19248963848893963,medium,0.9248316888179526,low,0.04284955728980464,0.05996180627863138,100.0
